"Plot Title: Upper Dungeness"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10490312, SEN S/N: 10490312)","Coupler Detached (LGR S/N: 10490312)","Coupler Attached (LGR S/N: 10490312)","Stopped (LGR S/N: 10490312)","End Of File (LGR S/N: 10490312)"
123,06/21/15 12:43:04 PM,10.149,,,,
124,06/21/15 01:43:04 PM,10.712,,,,
125,06/21/15 02:43:04 PM,11.224,,,,
126,06/21/15 03:43:04 PM,11.321,,,,
127,06/21/15 04:43:04 PM,11.297,,,,
128,06/21/15 05:43:04 PM,11.346,,,,
129,06/21/15 06:43:04 PM,11.297,,,,
130,06/21/15 07:43:04 PM,11.224,,,,
131,06/21/15 08:43:04 PM,11.127,,,,
132,06/21/15 09:43:04 PM,10.956,,,,
133,06/21/15 10:43:04 PM,10.834,,,,
134,06/21/15 11:43:04 PM,10.761,,,,
135,06/22/15 12:43:04 AM,10.663,,,,
136,06/22/15 01:43:04 AM,10.541,,,,
137,06/22/15 02:43:04 AM,10.394,,,,
138,06/22/15 03:43:04 AM,10.247,,,,
139,06/22/15 04:43:04 AM,10.075,,,,
140,06/22/15 05:43:04 AM,9.903,,,,
141,06/22/15 06:43:04 AM,9.731,,,,
142,06/22/15 07:43:04 AM,9.583,,,,
143,06/22/15 08:43:04 AM,9.460,,,,
144,06/22/15 09:43:04 AM,9.509,,,,
145,06/22/15 10:43:04 AM,9.706,,,,
146,06/22/15 11:43:04 AM,9.952,,,,
147,06/22/15 12:43:04 PM,10.296,,,,
148,06/22/15 01:43:04 PM,10.687,,,,
149,06/22/15 02:43:04 PM,11.102,,,,
150,06/22/15 03:43:04 PM,11.248,,,,
151,06/22/15 04:43:04 PM,11.151,,,,
152,06/22/15 05:43:04 PM,11.151,,,,
153,06/22/15 06:43:04 PM,11.005,,,,
154,06/22/15 07:43:04 PM,10.834,,,,
155,06/22/15 08:43:04 PM,10.638,,,,
156,06/22/15 09:43:04 PM,10.492,,,,
157,06/22/15 10:43:04 PM,10.394,,,,
158,06/22/15 11:43:04 PM,10.271,,,,
159,06/23/15 12:43:04 AM,10.173,,,,
160,06/23/15 01:43:04 AM,10.051,,,,
161,06/23/15 02:43:04 AM,9.952,,,,
162,06/23/15 03:43:04 AM,9.805,,,,
163,06/23/15 04:43:04 AM,9.682,,,,
164,06/23/15 05:43:04 AM,9.534,,,,
165,06/23/15 06:43:04 AM,9.410,,,,
166,06/23/15 07:43:04 AM,9.312,,,,
167,06/23/15 08:43:04 AM,9.213,,,,
168,06/23/15 09:43:04 AM,9.238,,,,
169,06/23/15 10:43:04 AM,9.460,,,,
170,06/23/15 11:43:04 AM,9.952,,,,
171,06/23/15 12:43:04 PM,10.590,,,,
172,06/23/15 01:43:04 PM,11.151,,,,
173,06/23/15 02:43:04 PM,11.565,,,,
174,06/23/15 03:43:04 PM,11.565,,,,
175,06/23/15 04:43:04 PM,11.467,,,,
176,06/23/15 05:43:04 PM,11.370,,,,
177,06/23/15 06:43:04 PM,11.321,,,,
178,06/23/15 07:43:04 PM,11.200,,,,
179,06/23/15 08:43:04 PM,11.102,,,,
180,06/23/15 09:43:04 PM,10.932,,,,
181,06/23/15 10:43:04 PM,10.785,,,,
182,06/23/15 11:43:04 PM,10.687,,,,
183,06/24/15 12:43:04 AM,10.638,,,,
184,06/24/15 01:43:04 AM,10.590,,,,
185,06/24/15 02:43:04 AM,10.541,,,,
186,06/24/15 03:43:04 AM,10.467,,,,
187,06/24/15 04:43:04 AM,10.369,,,,
188,06/24/15 05:43:04 AM,10.296,,,,
189,06/24/15 06:43:04 AM,10.198,,,,
190,06/24/15 07:43:04 AM,10.100,,,,
191,06/24/15 08:43:04 AM,10.051,,,,
192,06/24/15 09:43:04 AM,10.124,,,,
193,06/24/15 10:43:04 AM,10.345,,,,
194,06/24/15 11:43:04 AM,10.638,,,,
195,06/24/15 12:43:04 PM,10.712,,,,
196,06/24/15 01:43:04 PM,10.712,,,,
197,06/24/15 02:43:04 PM,10.785,,,,
198,06/24/15 03:43:04 PM,11.053,,,,
199,06/24/15 04:43:04 PM,11.200,,,,
200,06/24/15 05:43:04 PM,11.297,,,,
201,06/24/15 06:43:04 PM,11.321,,,,
202,06/24/15 07:43:04 PM,11.151,,,,
203,06/24/15 08:43:04 PM,10.980,,,,
204,06/24/15 09:43:04 PM,10.834,,,,
205,06/24/15 10:43:04 PM,10.761,,,,
206,06/24/15 11:43:04 PM,10.687,,,,
207,06/25/15 12:43:04 AM,10.614,,,,
208,06/25/15 01:43:04 AM,10.565,,,,
209,06/25/15 02:43:04 AM,10.492,,,,
210,06/25/15 03:43:04 AM,10.394,,,,
211,06/25/15 04:43:04 AM,10.320,,,,
212,06/25/15 05:43:04 AM,10.247,,,,
213,06/25/15 06:43:04 AM,10.173,,,,
214,06/25/15 07:43:04 AM,10.100,,,,
215,06/25/15 08:43:04 AM,10.051,,,,
216,06/25/15 09:43:04 AM,10.051,,,,
217,06/25/15 10:43:04 AM,10.247,,,,
218,06/25/15 11:43:04 AM,10.712,,,,
219,06/25/15 12:43:04 PM,11.443,,,,
220,06/25/15 01:43:04 PM,12.074,,,,
221,06/25/15 02:43:04 PM,12.534,,,,
222,06/25/15 03:43:04 PM,12.606,,,,
223,06/25/15 04:43:04 PM,12.509,,,,
224,06/25/15 05:43:04 PM,12.461,,,,
225,06/25/15 06:43:04 PM,12.413,,,,
226,06/25/15 07:43:04 PM,12.292,,,,
227,06/25/15 08:43:04 PM,12.171,,,,
228,06/25/15 09:43:04 PM,12.025,,,,
229,06/25/15 10:43:04 PM,11.904,,,,
230,06/25/15 11:43:04 PM,11.832,,,,
231,06/26/15 12:43:04 AM,11.807,,,,
